"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test deleting a user that doesn't exist.","89","test_delete_non_existent_user","tests","Tue Sep 30 00:51:58 UTC 2025","passed","Tue Sep 30 00:51:58 UTC 2025","TestUserDeletion","test_api_endpoints","",""
"Test successful user registration with valid email and password returns a token.","90","test_register_with_valid_data_returns_token","tests","Tue Sep 30 00:52:01 UTC 2025","passed","Tue Sep 30 00:52:02 UTC 2025","TestAuthentication","test_api_endpoints","",""
"Test successful user deletion.","87","test_delete_existing_user","tests","Tue Sep 30 00:51:58 UTC 2025","passed","Tue Sep 30 00:51:58 UTC 2025","TestUserDeletion","test_api_endpoints","",""
"Test that registration responds within acceptable time.","85","test_register_response_time","tests","Tue Sep 30 00:52:07 UTC 2025","passed","Tue Sep 30 00:52:07 UTC 2025","TestPerformance","test_api_endpoints","",""
"Test login with empty JSON payload returns error.","89","test_login_with_empty_payload_returns_error","tests","Tue Sep 30 00:52:02 UTC 2025","passed","Tue Sep 30 00:52:02 UTC 2025","TestAuthentication","test_api_endpoints","",""
"Test that API response times meet basic SLA requirements.","278","test_basic_response_time_sla","tests","Tue Sep 30 00:52:08 UTC 2025","passed","Tue Sep 30 00:52:08 UTC 2025","TestPerformance","test_api_endpoints","",""
"Test that logout responds within acceptable time.","86","test_logout_response_time","tests","Tue Sep 30 00:52:07 UTC 2025","passed","Tue Sep 30 00:52:07 UTC 2025","TestPerformance","test_api_endpoints","",""
"Test login with non-existent email returns error.","90","test_login_with_invalid_email_returns_error","tests","Tue Sep 30 00:52:02 UTC 2025","passed","Tue Sep 30 00:52:02 UTC 2025","TestAuthentication","test_api_endpoints","",""
"Test user creation with Unicode and special characters.","89","test_create_user_with_unicode_and_special_chars[UNICODE_CHARS-\u5f20\u4e09\u674e\u56db]","tests","Tue Sep 30 00:51:51 UTC 2025","passed","Tue Sep 30 00:51:51 UTC 2025","TestUserCreation","test_api_endpoints","",""
"Test user creation with empty string (should fail validation).","84","test_create_user_with_empty_string","tests","Tue Sep 30 00:51:51 UTC 2025","passed","Tue Sep 30 00:51:51 UTC 2025","TestUserCreation","test_api_endpoints","",""
"Test successful user creation with valid data.","145","test_create_user_with_valid_data","tests","Tue Sep 30 00:51:48 UTC 2025","passed","Tue Sep 30 00:51:48 UTC 2025","TestUserCreation","test_api_endpoints","",""
"Test user creation with Unicode and special characters.","88","test_create_user_with_unicode_and_special_chars[SPECIAL_CHARS-Jos\xe9 Mar\xeda O'Connor-Smith]","tests","Tue Sep 30 00:51:50 UTC 2025","passed","Tue Sep 30 00:51:50 UTC 2025","TestUserCreation","test_api_endpoints","",""
"Test successful login with valid email and password returns a token.","86","test_login_with_valid_credentials_returns_token","tests","Tue Sep 30 00:52:01 UTC 2025","passed","Tue Sep 30 00:52:01 UTC 2025","TestAuthentication","test_api_endpoints","",""
"Test successful user update.","161","test_update_existing_user","tests","Tue Sep 30 00:51:55 UTC 2025","passed","Tue Sep 30 00:51:55 UTC 2025","TestUserUpdate","test_api_endpoints","",""
"Test deleting a user with an invalid ID.","85","test_delete_user_with_invalid_id","tests","Tue Sep 30 00:51:58 UTC 2025","passed","Tue Sep 30 00:51:58 UTC 2025","TestUserDeletion","test_api_endpoints","",""
"Test updating a user that doesn't exist.","90","test_update_non_existent_user","tests","Tue Sep 30 00:51:55 UTC 2025","passed","Tue Sep 30 00:51:55 UTC 2025","TestUserUpdate","test_api_endpoints","",""
"Test user creation with various invalid data scenarios.","83","test_create_user_invalid_data[test_case2]","tests","Tue Sep 30 00:51:49 UTC 2025","passed","Tue Sep 30 00:51:49 UTC 2025","TestUserCreation","test_api_endpoints","",""
"Test user creation with various invalid data scenarios.","86","test_create_user_invalid_data[test_case1]","tests","Tue Sep 30 00:51:49 UTC 2025","passed","Tue Sep 30 00:51:49 UTC 2025","TestUserCreation","test_api_endpoints","",""
